	Z_0	Z_1	Z_2	Z_3	Z_4	Z_5	Z_6	Z_7	Z_8	Z_9	Z_10	Z_11	Z_12	Z_13	Z_14	Z_15	Z_16	Z_17	Z_18	Z_19	Z_20	Z_21	Z_22	Z_23	Z_24	Z_25	Z_26	Z_27	Z_28	Z_29	Z_30	Z_31	Z_32	Z_33	Z_34	Z_35	Z_36	Z_37	Z_38	Z_39	Z_40	Z_41	Z_42	Z_43	Z_44	Z_45	Z_46	Z_47	Z_48	Z_49	Z_50	Z_51	Z_52	Z_53	Z_54	Z_55	Z_56	Z_57	Z_58	Z_59	Z_60	Z_61	Z_62	Z_63	Z_64	Z_65	Z_66	Z_67	Z_68	Z_69	Z_70	Z_71	Z_72	Z_73	Z_74	Z_75	Z_76	Z_77	Z_78	Z_79	Z_80	Z_81	Z_82	Z_83	Z_84	Z_85	Z_86	Z_87	Z_88	Z_89	Z_90	Z_91	Z_92	Z_93	Z_94	Z_95	Z_96	Z_97	Z_98	Z_99	Z_100	Z_101	Z_102	Z_103	Z_104	Z_105	Z_106	Z_107	Z_108	Z_109	Z_110	Z_111	Z_112	Z_113	Z_114	Z_115	Z_116	Z_117	Z_118	Z_119	Z_120	Z_121	Z_122	Z_123	Z_124	Z_125	Z_126	Z_127	Z_128	Z_129	Z_130	Z_131	Z_132	Z_133	Z_134	Z_135	Z_136	Z_137	Z_138	Z_139	Z_140	Z_141	Z_142	Z_143	Z_144	Z_145	Z_146	Z_147	Z_148	Z_149
Z_108	0.00553823686691	0.0071249632248	0.00670242712554	0.00616390952717	0.00695669558215	0.0113743194987	0.00618291406624	0.0073584604268	0.00346430390047	0.0115296472831	0.0098318241224	0.00754971684576	0.00401626023342	0.00447210774192	0.00853361036291	0.00647650686227	0.00912154921132	0.00565539658289	0.00409211860411	0.00805790792314	0.00706737790709	0.010477583372	0.00856608619822	0.00996110815059	0.004689415193	0.00515275217474	0.00593873918479	0.00334052793384	0.0070227700375	0.00622868170091	0.00389233301196	0.00590962778837	0.00584423998279	0.00667575081049	0.0132309765901	0.0089547797344	0.0090840933887	0.00616940523237	0.00856097458206	0.00343985261181	0.00237034681324	0.0064249904282	0.00697297543803	0.00292299026342	0.00642016168258	0.00725087572739	0.00734780800667	0.00697516410197	0.0074255571834	0.0012368900067	0.00823142187019	0.00754923136064	0.00537305233014	0.00735320398582	0.0044751692418	0.00716598958232	0.00751766004818	0.00539402962755	0.00550021091459	0.00814933195523	0.0054046461772	0.00705597190407	0.00601644821567	0.00441859563456	0.00579883661759	0.00576838764669	0.00956048468386	0.0109381308761	0.00124322859132	0.00622923165661	0.00963039367978	0.00883368961782	0.0074128481638	0.00571534617572	0.00475305058044	0.00669823959982	0.00621604869134	0.00650960333047	0.0113294318226	0.012613361391	0.00572867541131	0.00547922662368	0.00477021285755	0.00825162895463	0.00639832705957	0.00164619617133	0.00526804243837	0.0066635450123	0.00523889595961	0.00341755525809	0.00380013282754	0.0054021071182	0.00347430141661	0.00623920152211	0.00795373159849	0.0101739205202	0.00381189680563	0.00928756888553	0.00359615625527	0.00751814725467	0.0059334195919	0.00519154715092	0.00330442951494	0.0060914025737	0.0104484716694	0.00530846732732	0.00773963254472	0.00848949212345	0.0797163508963	0.00909784864253	0.00820134267856	0.00668110813005	0.0139835777214	0.00519459237522	0.00507837865795	0.00490079170358	0.00642615999322	0.00357004985867	0.00519323426644	0.00454813427725	0.00663208620289	0.00689137820245	0.00726622070462	0.00430853779202	0.00378979940473	0.00252106042677	0.00827761811355	0.00355563098912	0.00899016775483	0.00305120227343	0.00592891957144	0.00996529122136	0.0055265534334	0.00981041481301	0.0114792462758	0.00565636806316	0.00997492130206	0.00539473709607	0.00690805415528	0.0025912081281	0.00395714496087	0.00791646618072	0.00762873613645	0.0113015603547	0.00473021654361	0.0096804243544	0.0068284465252	0.00704421395334	0.00600024818427	0.00691251287018
Z_109	0.0120047670345	0.00108893244482	0.00620834790015	0.0067667345042	0.00534385158775	0.00650118535391	0.0104124245574	0.00273955435565	0.00873223194287	0.0168976056906	0.00272128861354	0.0107016642179	0.005618264957	0.00932088889555	0.00571431183561	0.00943395771686	0.0123748622023	0.00250903741792	0.00325098375212	0.00293253684483	0.00951014251941	0.0102082549304	0.00286472866278	0.0101423696067	0.00956951577013	0.00975430537132	0.00994037768835	0.00717379887885	0.00372068093217	0.00839255922592	0.00731612593459	0.00582645007912	0.00296383299905	0.00573510689229	0.00325047548646	0.00603447513577	0.0059852717457	0.00308261763452	0.00488425612537	0.0103653538259	0.00466655013016	0.0050855055367	8.70228362688e-05	0.00973271330697	0.00704095107245	0.00520012749543	0.00219809669701	0.00241305081838	0.00177472622718	0.00543601184474	0.0026714483792	0.0109003256886	0.0102854495329	0.000146374179032	0.00775886320329	0.0084917659443	0.00388624405771	0.00681021169902	0.00143970505079	0.00393885298408	0.00785786268972	0.00306470866731	0.00566407516278	0.000972654601299	0.011796830924	0.00668343847746	0.00460400190378	0.0056224233706	0.00557990602894	0.00398811771993	0.0067453091028	0.00323132556827	0.00718920806382	0.00532872988205	0.00272357892583	0.00323159797062	0.00877350318359	0.00361081058121	0.00865091159976	0.00294112066855	0.00786396744288	0.0101238213776	0.00805729144923	0.00593908507827	0.00956450390285	0.0027153816256	0.00475222227102	0.000920786953039	0.00734193681871	0.00174165045526	0.00596444955799	0.00055364740444	0.00364379053602	0.00564568438119	0.0165655232686	0.00358665606734	0.0054329900737	0.00524306400625	0.00352389922739	0.00639721365927	0.00704921006344	0.0051874293896	0.0072154951391	0.00348902232506	0.00544123208931	0.0118719438201	0.0104254838517	0.00235975816291	0.00836677151947	0.063847627405	0.00745517914152	8.2440105096e-06	0.00399113993545	0.00529290748778	6.2513389611e-06	0.00380101465108	0.00984399084226	0.00720996438538	0.0080707007265	0.00530590518566	0.00625403952461	0.0091257355149	0.0151604196817	0.00878035021667	0.00516320176277	0.0059017518053	0.0106802358169	0.00470026067581	0.00664095493184	0.0108499795662	0.00720129537736	0.000755083491051	0.0118502893714	0.00246436407171	0.00831721807168	0.0058100433159	0.00835000157817	0.00949096369443	0.00604735434763	0.00400983991789	0.0118607048806	0.00275108374004	0.00687117781809	0.0040239245552	0.00812152844247	6.43827666616e-06	0.00466623876397	0.00472733215755	0.00542580613256	0.00413013414456
Z_110	0.00982848136744	0.0100438298533	0.00984183842781	0.00412409094406	0.00836767979005	0.0045997149584	0.0111728802245	0.00380488105218	0.00729118281637	3.85191516336e-06	0.0116859977379	0.00465776413056	0.00528019285659	0.00848099062637	0.00495386248392	0.00564200523182	0.00520292188154	0.00233401904178	0.0044729645944	0.00314296025503	0.00984802439825	0.00278178634327	0.00510530466829	0.0142626663773	0.00398573624132	0.00743087860037	0.00654170770901	0.00385274534092	0.00949982360829	0.00854009145867	0.00939652241724	0.00552359934633	0.00201586714053	0.00370948391796	0.002930212098	0.0134399728795	0.0058912384949	0.000543356770396	0.00518833475405	0.00694847819304	0.00270397110578	0.0058290497707	0.00164794887214	0.00678894646009	0.00730890819095	0.00769469015051	0.00637250340371	0.00452021989785	0.00531851785096	0.00688436489756	0.00343869789165	0.0103982694113	0.00525844746124	0.001274006941	0.00540535563733	0.00507509230115	0.0107422775233	0.00604731289427	0.00284537285434	0.00243920682607	0.00634280740928	0.00512662811759	0.0080572514023	0.00334290879139	0.00902960845726	0.0115605414614	0.0109329259443	0.00475199839342	0.00916749094072	0.00587276924496	0.00932811181483	0.00782412153541	0.0106138999254	0.00275130410476	0.00476622572987	0.00487988436559	0.0049821007351	0.00705598785071	0.0110035845237	0.00193403253402	0.00840238135146	0.00575367061188	0.00982207319739	0.00749936782799	0.00652406822319	0.00212710716004	0.00628027845	0.00241121292254	0.0108861132669	0.00243650963913	0.00592026876311	0.00221365654063	0.00175382671082	0.00550755951025	0.00957861821066	0.00386403706423	0.00585056396394	0.00561142684389	0.00443723448931	0.00786367129971	0.00999761802334	0.00129351803458	0.0079327628503	0.00620709231944	0.0109439523642	0.00122185149519	0.0076324444378	0.00586361208763	0.00770340401594	0.00761441597755	0.0751732410159	0.00551337012752	0.00698144996033	0.00646201875863	0.0016681578231	0.00613911453313	0.00879331399273	0.00923434046272	0.00378765131365	0.00660622239389	0.00485927524345	0.00620762345608	0.0122503485049	0.00441774017704	0.00440495116503	0.00389983328174	0.00840741354672	0.00254260163854	0.00243642526369	0.0107279628566	0.0126298219689	0.00339856076271	0.00757669412739	0.0080197473787	0.00719125806752	0.0051288607829	0.00938524611946	0.00942644506746	0.0120951762877	0.00449131562573	0.0104174750717	0.00411480409504	0.0112451360887	0.00437243852921	0.00803978885317	0.00135043577088	0.00400241174655	0.0015497885204	0.00487870188548	0.00430128263722
Z_111	0.00211788224574	0.00602372043511	0.00493889668333	0.00967078012794	0.00793135335032	0.00915268026644	0.00094737305943	0.014599422896	0.000328602736546	4.17125643792e-06	0.0135914209909	0.00709622621542	0.00667440381858	0.000941272885449	0.00647514227963	0.00158772959587	0.00234409234734	0.0145165178689	0.00800934629619	0.00970387825835	0.00105361245374	0.000851982655567	0.0214847738969	0.00125204087048	0.00449838733081	0.00546572430531	0.00624533670954	0.00757036441368	0.00448422528287	0.00143705426136	0.00354988062726	0.00814162540448	0.022705081918	0.0113564515602	0.00704042831459	0.00480003167146	0.0114823146668	0.0138461999485	0.0061921698328	0.00302380512909	0.00550899824484	0.00613199589725	0.012686207637	0.00056077640191	0.000255141647736	0.00266662028071	0.0036417676888	0.0143770579776	0.0116293894664	0.00234179314461	0.0086206744526	0.0025477186225	0.00436052673752	0.0111051864624	0.0069102790871	0.0109157078861	0.00696121890139	0.00115182733431	0.013274419835	0.00218482478236	0.0125709401427	0.00689263488389	0.00458968261359	0.0142860989898	0.00175950229536	9.17735975899e-06	0.00372902887009	0.0131607355386	0.00449325589792	0.00732289695886	0.00410905554292	0.011053313469	0.00804170654361	0.0118142843705	0.00670602257261	0.00999952640325	0.00116531484966	0.00794869910166	0.00241259347817	0.00978616250735	0.00899282809793	0.00623126198842	0.00638187928379	0.00630416648184	0.00309117561689	0.0121223623376	0.0012495014039	0.0180851242778	0.00822704296559	0.0130612531625	0.00324821757112	0.0164660966348	0.00668939055192	9.10928157491e-06	0.00375084535115	0.00986306188984	0.00433817264753	0.00286718521563	0.00672257466717	0.0031559057585	0.0046220206258	0.0129351964215	0.00486681375391	0.00869519731814	0.00631894870676	0.00117575274979	0.00339683537986	0.0115560701529	0.00650214987657	8.72424413151e-06	0.00571252228041	0.0933546546127	0.0024191990364	0.00547094810955	0.0164035031044	0.0063590559242	0.000188298497554	0.00502124195485	0.00835989096998	0.00727651581662	1.19075948927e-05	0.00743135460369	0.00183990319199	0.00105199719466	0.00102766423698	0.00137072411668	0.000400840115252	0.00657077906512	0.00182423273353	8.58331562319e-06	0.00108816184594	0.0137583249062	0.00865797646032	0.0119774428506	0.00303183202456	0.00406821618195	0.000659413943705	0.00172188887995	0.00166756894349	0.00653670692683	0.00184989631829	0.024916386777	0.00151671598253	0.00825612062146	0.00566542592516	0.012966101084	0.0100266897944	0.00997793039513	0.00463505431847	0.00909087052502
Z_112	0.00642709318034	0.00299628865095	0.00528235546844	0.00496119493174	0.00853842081957	0.004071809698	0.00556780530685	0.00471079915956	0.00699005960542	0.00276166777092	0.0191660285136	0.00636544414897	0.00168407560381	0.0117385126369	0.00645582425117	0.006603057933	0.00433809115582	0.00949982163778	0.00417803892667	0.0044258284174	0.00727619846902	0.00603225445548	0.00188758809872	0.00832286546864	0.00426463957267	0.00450895766485	0.0120965259203	0.00579857518832	0.003753005174	0.00816555399208	0.00737572077102	0.00753385097891	0.0017621276992	0.00502027787037	0.0055187988692	0.00440450805605	0.00427350092996	0.0029184029759	0.00419171044552	0.00370976682154	0.010139427017	0.00542943793267	0.00537779034162	0.0100846486866	0.00392494218671	0.00789230035905	0.00318835450178	0.00476767546564	0.00238884422865	0.010094000509	0.0030577630692	0.00670670525262	0.00191686728706	0.00351551823163	0.00311447441443	0.00463950733504	0.00844118454422	0.010726917754	0.00304766012263	0.0037808754571	0.00443268917887	0.00539727463329	0.00940635950422	0.00291122673823	0.00749380097164	0.00721328445602	0.00965115342668	0.00951828785841	0.0104332291949	0.0051844365602	1.33293056293e-05	0.00309150508343	0.00710506161555	0.00617758301995	0.00555222401151	0.00697137328784	0.0108313065716	0.011420735264	0.00320686393648	0.00503417962317	0.00607720115419	0.00145044768669	0.00560154437706	0.00993392579327	0.00520075581153	0.00957035645108	0.00476039648137	0.0052972763775	0.0112297774556	0.00833331333573	0.00724444511469	0.00422101916544	0.00652372056223	0.00725296785303	0.0072949917433	0.00483182165697	0.00685134159919	0.00174040808589	0.00641979870405	0.00271963901433	0.00239807836848	0.00588418970606	0.00232262114563	0.00886896881712	0.0139595762961	0.00297237204239	0.008653045223	0.00345711862947	0.0129348093923	0.00401438929429	0.00687526821189	0.00229934880891	0.0716327287435	0.00625407452134	0.000395177533836	0.00539016274862	0.0111984838918	0.00946125451079	0.00474303429821	0.00387593328266	0.00858944257247	0.00256504142468	0.00275083688885	0.00575076963488	0.00893597738233	0.00395727144352	0.000862591059957	0.0119095790143	0.00601680360485	0.0116913455713	0.0100253412003	0.00270286232909	0.00478839915684	0.00682974070716	0.00498838756673	0.010000559576	0.00776039589435	0.0148348445315	0.00263595414931	0.00640626947548	0.00818434402295	0.00605469116461	0.00885965296877	0.00677500352332	0.00618187158918	0.0064492230206	0.00384792324376	0.00303394121528	0.00979123155966	0.00986163550497
Z_113	0.00525795545917	0.00752326594447	0.00248715179338	0.00170530200903	0.00379757140804	0.00187661096327	0.00736692407243	0.0115256682263	0.00963085678132	0.00298603588978	0.00784393932463	0.00395839053566	0.00807658232629	0.00388580820849	0.00425159380379	0.00578716900864	0.00471406066458	0.00914673337164	0.00810074077276	0.00639582783769	0.00436788101803	0.00226011339014	0.00966450902806	0.00996172360344	0.00514813901876	0.00605495423146	0.00786211678308	0.00578431572212	0.00778254097536	0.00293779891496	0.00407322794516	0.00775070665997	0.00542084546787	0.00666413947904	0.00617822788267	0.00553724552965	0.0050472106185	0.00743655496573	0.00891290221928	0.00289227957092	0.00772693623199	0.00854908715251	0.00964807335354	0.0078915064563	0.00889071179586	0.00261586404765	0.00658839233042	0.0122083255544	0.00747691282549	0.00492129359297	0.00964757675182	0.00124765479889	0.00397404046193	0.00622411190078	0.0075454667232	0.00447594928736	0.00473799198692	0.00703648637062	0.00646622074002	0.00722256192578	0.0100177833026	0.00323001548003	0.00613941886587	0.00888850157523	0.00232395167128	0.00268705433688	0.00269393213819	0.00348621960485	0.00430683532584	0.00408787344825	0.00519201085471	0.00511146853443	0.00583365878816	0.01248847507	0.00585350599588	0.0032696884675	0.0046602869836	0.00659851202297	0.00207093007058	0.00333730661886	0.00404501960261	0.00504934046586	0.00408716763067	0.00527652657923	0.0085327858144	0.00667924320735	0.00503456342167	0.00677998036537	0.00468314582749	0.0068411670667	0.00451288787787	0.00591002619446	0.00564610382584	0.0044208270288	0.00699178501747	0.00863989218578	0.00733852018878	0.00758233842369	0.00555537038708	0.00540467331524	0.00417607384771	0.0057165257474	0.0109830752528	0.0025226299572	0.00526663109304	0.00627538188127	0.00622547041026	0.00946455821414	0.00452671621269	0.00501541525055	0.00599518090154	0.00489875720635	0.00589186943323	0.0647883304168	0.00871445924009	0.00376522821565	0.00599293327092	0.00513870820653	0.00577329192052	0.00494596705913	0.00377180067488	0.00826005146184	0.00558155664444	0.00364370156344	0.00558505267626	0.00296685178188	0.00596258800393	0.00859862682109	0.0065180552661	0.00307889655688	0.00351329131723	0.00775346546215	0.00782400447619	0.00393116265417	0.00330326341927	0.0047320304115	0.00727834381	0.0063392287489	0.00728961177841	0.00721796445387	0.00768379835499	0.0082111982185	0.00554194607501	0.00442235204639	0.00271696085891	0.00510129747124	0.00782261839477	0.00513691999639	0.00807998660041	0.00526084509535
Z_114	0.00338599631805	0.00821403602934	0.00322245182815	0.00973935334488	0.00828804881285	0.00660547873627	0.00147775482373	0.0177540044425	0.00422063888544	3.21692935414e-06	0.00544654976269	0.00316033055632	0.0131772157959	0.00057597633563	0.00218290558792	0.00417171891695	0.00984226045926	0.0141918366308	0.016901412128	0.0114735490727	9.2808854592e-06	0.000173572081847	0.0132564413586	6.56449588818e-06	0.00383052439891	0.00888116222121	0.00811336857656	0.00724644034735	0.0115203356217	0.000189088332596	0.00543750712017	0.0152451443182	0.0148101443923	0.0119212461044	0.0107835896665	0.00271807883797	0.00602515250918	0.0160317840581	0.00795079941056	0.00610017062534	0.000527711140458	0.00264534130879	0.0217480266646	0.00026418883764	0.000634731173519	0.00933971213585	0.0166322768966	0.0131241034057	0.00440887208096	0.000241862729737	0.0132053806905	8.64832912793e-06	0.00625708839665	0.0102118831399	0.0114210483887	0.0139138751056	0.00712043335055	0.00163816433162	0.012503068399	0.0105283159945	0.0161131945245	0.00234594386137	0.00467480638347	0.0200252407996	0.00303097296146	0.00013462475916	0.000905494395251	0.0151248564989	6.67569356435e-06	0.00938977818611	0.000287968629695	0.0180984578325	0.0100030141471	0.0138426308604	0.00248965235133	0.00551100928843	0.00422526697435	0.00734385715857	0.00243683992199	0.0119252468871	0.0006373672076	0.00971057881458	0.000352372811216	0.00254650878529	0.00237364166721	0.017040146328	0.00357963882337	0.0215798087054	0.00315628039785	0.0071898933796	8.21177949721e-06	0.0186892298441	0.0103445239465	7.48127118551e-06	0.00390869991477	0.00728056904272	0.0079166006697	0.00468505497242	0.00524176055485	0.00625541535761	0.0048382188589	0.00948483466025	0.0024797068928	0.00755699768468	0.00585369908936	5.22075878496e-06	0.00139635544967	0.0149295873983	0.00527788639094	7.06461995215e-06	0.00184575637461	0.0175171354253	0.000444002557321	0.0103930640937	0.0895141612872	0.00621180424937	7.19087033959e-06	0.00125316789232	0.00635009918875	0.00416096888932	0.00371429587865	0.0112244738355	0.000734878254577	1.13811741157e-05	0.000765731490061	0.00716566362555	8.61768631034e-06	0.009889726384	0.0027067473601	0.000146568508359	9.9345277283e-06	0.0196126521629	0.00153483269586	0.00584190511405	0.00302746118267	0.00278137339843	0.00155831248388	0.0100398578254	6.66343485737e-06	0.0123957999135	0.000492082295002	0.0194393503161	9.34740143817e-06	0.00689302643247	0.00246247882046	0.0360348324606	0.0116471133096	0.0100079116478	0.00949646911357	0.0160135314274
Z_115	0.00542158985731	0.00477918270682	0.00805932203406	0.0094594039257	0.00300606825036	0.00912416145895	0.00389697842864	0.00860630818718	0.0069140578244	0.00235910794193	0.00730635421906	0.00844804590964	0.000951902014748	0.00614232405537	0.0058890330387	0.00439439469417	0.00707258508775	0.00419628414761	0.0086347550217	0.00548605285841	0.00317152753575	0.0067525184676	0.00461820683939	0.00473826861415	0.00454728004315	0.00326488235447	0.0095906226652	0.00517794387601	0.00315149561377	0.00542987938629	0.00348766937727	0.00771974273032	0.00581927367898	0.00763248437712	0.00657843530931	0.00473379693317	0.00730775082845	0.00882673616681	0.00603248490247	0.00762859886324	0.00456630830461	0.00775712044418	0.00478853275308	0.00439399577685	0.00374885848862	0.00376972085813	0.00456118523337	0.0070315891242	0.00388846969853	0.00790190988932	0.00981121794214	0.00915981037562	0.00222655409021	0.00748985391205	0.00666001856643	0.00762685659638	0.00886963724992	0.00149000464799	0.0106605130446	0.0101628921913	0.00410212516233	0.00327769397364	0.00414896062547	0.0106476225087	0.00174821284205	0.00502544751408	0.00870950414132	0.00516202389905	0.00821303616547	0.00445810418876	0.00642818430359	0.00630761831143	0.00557475578379	0.00187927829112	0.00834937519736	0.0044995767397	0.0123729053619	0.00733625611209	0.00411146592928	0.00741618309254	0.00168360126075	0.00214985865513	0.0101293299616	0.00394222998355	0.00377113521031	0.00611000346975	0.0122707653435	0.00313137765196	0.00609481808274	0.0111720975815	0.00490602389964	0.00960388324668	0.00658949422178	0.00412848422426	0.0018913763404	0.00301444260815	0.00632863849703	0.0046416320394	0.0110258422582	0.00527767672012	0.0082838224977	0.00785213063345	0.00430954612633	0.00945471562873	0.00865386158011	0.00447767644929	0.00770427056227	0.00610325226215	0.00440196111947	0.00371244731941	0.00587067416381	0.0058690002383	0.00523407695474	0.00388096268949	0.00536862119834	0.0754548138495	0.00198454238939	0.00759380166061	0.00425173797919	0.00597758648119	0.00483752538671	0.00499096609546	0.00516322183679	0.0106111073055	0.00327245222347	0.00512056534364	0.00336016260398	0.00817796984556	0.00814476021587	0.00223242658186	0.00742501018955	0.00883122224661	0.0093755994241	0.00329916243381	0.00431892481117	0.00293726632551	0.00419561242598	0.00700117336561	0.00604524263492	0.00462563231462	0.0110538585749	0.00770154223483	0.00923169207967	0.00477654300253	0.00436056546693	0.00390952059658	0.00836062258344	0.00489953070345	0.00678059598621	0.00927553589928
Z_116	0.00727280562136	0.00712877453547	0.0157580316986	0.00394689593105	0.00643549583388	0.00363728075544	0.0150745265477	9.16676271847e-06	0.0050068325277	0.0216795762547	9.73326415136e-06	0.00339048881278	0.00879343656658	0.00853683683139	0.00495444702623	0.00724190659534	0.00762716202645	0.00766414882938	0.000476596639637	0.00227202510748	0.0206694595858	0.0159858529673	9.68841432955e-06	0.0300381127574	0.00894455248278	0.0011458996139	0.00276070363923	0.0145979734367	0.0133701895986	0.00523823993913	0.00384983586262	0.00860993049657	0.000308014183569	0.00164411087356	0.000989240073249	0.0151265554698	0.00390191634872	0.00142689525349	0.000721447649335	0.00334401591983	0.0134346489227	0.00352166872663	0.00261646990159	1.02985262123e-05	0.00854703755942	0.0110742783921	0.00345627167218	0.00462077001317	0.00864098184272	0.00605168816298	0.000418481768238	0.0115908512696	0.00926098355726	0.00420556218908	0.00534453508329	0.000678004477176	0.00622106657851	0.013842203056	0.000842795414522	9.00566834754e-06	0.00565896040266	0.00570611752794	0.00911394923726	0.00347471638701	0.0241962593354	0.0244709677756	0.00803239067963	0.00133726028537	0.011753819865	0.00121803532579	0.00495891747466	0.00223776595994	0.01240683745	0.00193887073241	0.00556602041237	0.00495315616042	0.0101467840464	0.00606975593045	0.0184331408127	0.00531936903062	0.0185026526627	0.0028078745541	0.00756240942769	0.00892085806574	0.00828712175108	1.07619132458e-05	0.00331974867721	0.000494246630946	0.0225000292111	0.00165128676898	0.0199457309101	0.00142437314863	0.000908120682917	0.00800132503214	0.000938616235907	9.41840926337e-06	0.0154088978174	0.00267108604734	0.00158906817822	0.00811134687222	0.00613521600272	0.00569571283958	0.00716828163135	0.00110275012738	0.00539078869861	0.0175377306439	0.00782312878716	0.00364498754371	0.00694254784982	0.0115642999215	0.0101139828243	0.000209028607377	0.013079310337	0.00742976358383	7.47504562793e-06	0.00238697444449	0.0870018217036	0.00543505321367	0.00330751615382	0.00326839394017	0.010144400582	0.0164986322937	0.0159870677641	0.00127501835769	1.17854777368e-05	0.0010071646364	0.0105295413534	0.000495642711326	0.0147066594742	0.0278250877998	0.0151637901695	0.000100907587488	0.00102020438937	0.00378275069186	0.00700321074083	0.00420800276847	0.00128099985334	0.00459714903565	0.016175498616	0.00220133687382	0.000475733990228	0.00130899301705	0.0262198780654	0.00386627964458	0.0132881867947	7.76686445997e-06	0.00278607578621	0.00240658696242	0.00323657716515	0.0014245160806
Z_117	0.00883175754448	0.00395783923153	0.00509934272506	0.00603945060394	0.00249070364461	0.00318554846942	0.00446632517645	0.00544436669056	0.00641416631095	0.00335243092661	0.0122193424297	0.00454138013657	0.00819569094037	0.00533067611374	0.00904804362182	0.00591743545435	0.00679576122403	0.00448284244845	0.00491379011162	0.00796031177995	0.00663330226038	0.00590259253837	0.00590644223668	0.00408214615951	0.0072254755305	0.00783034964384	0.00881395442016	0.00520913901522	0.00522482963707	0.00874063503338	0.00733982766415	0.00458262771289	0.00506531301557	0.00521790370534	0.00407005135469	0.00345083599377	0.00461358467951	0.00201985789328	0.00465462825746	0.00685074572175	0.0015017705834	0.00436237127674	0.00703766739379	0.00991113291789	0.00411360963429	0.00551008313441	0.00632447941596	0.00508598090131	0.00727844993372	0.011539090417	0.00766179504629	0.00376160812088	0.00324882319256	0.00479506166385	0.00609950583181	0.0145759749911	0.00159168506327	0.00737430641877	0.00123249333076	0.00412570934146	0.00737090667879	0.00907627924835	0.00745459054866	0.00185522751791	0.00845068997939	0.00359764216893	0.00689864096322	0.00552049813773	0.00140124738017	0.00761361021844	0.00402635094684	0.00391676248256	0.00584827261804	0.00335045575477	0.00959119505883	0.00292258061189	0.00889971028214	0.00816995745332	0.00892243346023	0.00337277699631	0.00353158474278	0.0112544019162	0.00380896651593	0.00661292573011	0.00495362235381	0.0105362802524	0.00539569027495	0.00503809834677	0.00914293813044	0.0040484770068	0.00457279599087	0.00389097589071	0.0080724832222	0.0023185308715	0.00815554890682	0.00762339748972	0.00839460609414	0.00586067884622	0.00611545665426	0.00480429353257	0.0040319964528	0.00523717002988	0.00533256744878	0.00456837751501	0.00652727432975	0.0102611178645	0.0089649237335	0.00757520792453	0.00309191818117	0.00678996646002	0.00851455346848	0.00446844467542	0.00885851049756	0.00510711778722	0.00104430657693	0.00732205527912	0.00435702612997	0.071718534608	0.00588230742378	0.00390013638443	0.00452199074779	0.00363751872523	0.0060808383671	0.0055729956106	0.000122320038312	0.00538914249228	0.00996345427275	0.00752290137779	0.00706583164363	0.00297332098331	0.00673003811387	0.00429275377571	0.00321651273871	0.00423036050686	0.00573182442013	0.0079518064804	0.00866243806412	0.00931993157888	0.00693710074475	0.00614985062284	0.00763255776543	0.00363242554725	0.00280290328107	0.00740485636014	0.00684094163587	0.000998811882642	0.00487356379341	0.00392691089243	0.00640049812062	0.00601652441276
